CODE	UZ	RU	EN
1718235501	Nurobod	Нурабад	
1718235550	Nurobod tumanining shaharchalari	Городские поселки Нурабадского района	
1718235556	Nurbuloq	Нурбулок	
1718235800	Nurobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Нурабадского района	
1718235817	Jom	Джам	
1718235820	Jarquduq	Джаркудук	
1718235833	Nurbuloq	Нуpбулак	
1718235840	Tim	Тим	
1718235843	Sazog‘on	Сазогон	
1718235846	Ulus	Улус	
1718235850	Tutli	Тутли	
1718236	Urgut tumani (Markaz -Urgut sh.)	Ургутский район (Центр -г. Ургут)	
1718236500	Urgut tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Ургутского района	
1718236501	Urgut	Ургут	
1718236550	Urgut tumanining shaharchalari	Городские поселки Ургутского района	
1718236553	Jartepa	Джартепа	
1718236556	Kamangaron	Камангарон	
1718236559	G‘o‘s	Гус	
1718236563	Pochvon	Почвон	
1718236566	Ispanza	Испанза	
1718236569	Uramas	Урамас	
1718236573	Kenagas	Кенагас	
1718236800	Urgut tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Ургутского района	
1718236806	Beshbuloq	Бешбулак	
1718236811	Ispanza	Испанза	
1718236814	G‘o‘s	Гус	
1718236823	Ilonli	Иланли	
1718236834	Qoratepa	Каратепа	
1718236839	Baxrin	Бахpин	
1718236846	Jartepa	Джаpтепа	
1718236852	Uramas	Уpамас	
1718236858	Mirzaqishloq	Мирзакишлак	
1718236869	Pochvon	Почван	
1718236880	Buloqboshi	Булокбоши	
1718236891	Yangiariq	Янгиарык	
1718238	Tayloq tumani (Markaz -Toyloq shaharchasi)	Тайлякский район (Центр -гп Тайлок)	
1718238550	Tayloq tumanining shaharchalari	Городские поселки Тайлякского района	
1718238551	Toyloq	Тайлок	
1718238554	Adas	Адас	
1718238558	Bog‘izag‘on	Богизагон	
1718238800	Tayloq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Тайлякского района	
1718238805	Adas	Адас	
1718238815	Bog‘izag‘on	Багизаган	
1718238820	Jumabozor	Джумабазар	
1718238830	G‘o‘lba	Гулба	
1718238840	Madaniyat	Маданият	
1718238845	Sochakibolo	Сочакиболо	
1718238850	Tepaqishloq	Тепакишлак	
1718238855	Toyloq	Тайляк	
1718238860	Qo‘rg‘oncha	Курганча	
1718400	Samarqand viloyatining viloyat ahamiyatiga ega shaharlari	Города областного подчинения Самаркандской области	
1718401	Samarqand	Самарканд	
1718401550	Samarqand shahar hokimiyatiga qarashli shaharchalar	Городские поселки, подч. Самаркандскому горхок-ту	
1718401554	Kimyogarlar	Кимегаpлаp	
1718401556	Farxod	Фархад	
1718401558	Xishrav	Хишрау	
1718406	Kattaqo‘rg‘on	Каттакурган	
1718406550	Kattaqo‘rg‘on shahar hokimiyatiga qarashli shaharchalar	Городские поселки,подч. Каттакуpганскому гоpхок-ту	
1718406554	Ingichka	Ингичка	
1722	Surxondaryo viloyati (Markaz -Termiz sh.)	Сурхандарьинская область (Центр -г. Термез)	
1722200	Surxondaryo viloyatining tumanlari	Районы Сурхандарьинской области	
1722201	Oltinsoy tumani (Markaz -Qorliq shaharchasi)	Алтынсайский район (Центр -гп Корлик)	
1722201550	Oltinsoy tumanining shaharchalari	Городские поселки Алтынсайского района	
1722201551	Qorliq	Корлик	
1722201553	Botosh	Ботош	
1722201555	Jobu	Джобу	
1722201557	Ipoq	Ипок	
1722201559	Qurama	Курама	
1722201561	Bo‘ston	Бустон	
1722201563	Mormin	Мармин	
1722201565	Xayrandara	Хайрандора	
1722201567	Xo‘jasoat	Хужасоат	
1722201569	Chep	Чен	
1722201571	Shakarqamish	Шакаркамиш	
1722201573	Ekraz	Экраз	
1722201575	Yangiqurilish	Янгикурилиш	
1722201577	Gulobod	Гулобод	
1722201800	Oltinsoy tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Алтынсайского района	
1722201801	Oq oltin	Акалтын	
1722201802	Oqarbuloq	Акарбулак	
1722201803	Oltinsoy	Алтынсай	
1722201804	Vaxshivor	Вахшивар	
1722201807	Dug‘oba	Дугаба	
1722201813	Qorliq	Карлук	
1722201816	Mirshodi	Миршаде	
1722201820	Uzumzor	Узумзор	
1722201823	Lutfiy	Лутфий	
1722202	Angor tumani (Markaz -Angor shaharchasi)	Ангорский район (Центр -гп Ангор)	
1722202550	Angor tumanining shaharchalari	Городские поселки Ангорского района	
1722202551	Angor	Ангор	
1722202553	Tallimaron	Таллимарон	
1722202556	Xomkon	Хамкан	
1722202559	Qorasuv	Карасу	
1722202561	Yangiobod	Янгиабад	
1722202563	Talloshqon	Таллошкан	
1722202566	Gilambob	Гиламбоб	
1722202569	Zartepa	Зартепа	
1722202571	Yangi turmush	Янги турмуш	
1722202573	Yangi Angor	Янги Ангор	
1722202576	Kayran	Кайран	
1722202579	Novshahar	Новшахар	
1722202800	Angor tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Ангорского района	
1722202815	Navoiy	им. Навои	
1722202825	Do‘stlik	Дустлик	
1722202829	Tallimaron	Талимаран	
1722202838	Qorasuv	Корасув	
1722202840	Istiqlol	Истиклол	
1722202843	Zang	Занг	
1722202846	Kayran	Кайран	
1722203	Bandixon tumani (Markaz -Bandixon shaharchasi)	Бандихонский район (Центр -гп Бандихон)	
1722203550	Bandixon tumanining shaharchalari	Городские поселки Бандихонского района	
1722203551	Bandixon	Бандихон	
1722203800	Bandixon tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Бандихонского района	
1722204	Boysun tumani (Markaz -Boysun sh.)	Байсунский район (Центр -г. Байсун)	
1722204500	Boysun tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Байсунского района	
1722204501	Boysun	Байсун	
1722204550	Boysun tumanining shaharchalari	Городские поселки Байсунского района	
1722204552	Kofrun	Кофрун	
1722204554	Tangimush	Тангимуш	
1722204556	Pasurxi	Пасурхи	
1722204558	Qorabo‘yin	Корабуйин	
1722204562	Rabot	Рабат	
1722204800	Boysun tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Байсунского района	
1722204811	Qo‘ng‘irot	Кунгирот	
1722204825	Temir darvoza	Темир дарвоза	
1722204828	Qo‘rg‘oncha	Курганча	
1722204830	Machay	Мачай	
1722204832	Poyonqo‘rg‘on	Поенкургон	
1722204843	Chinorli	Чинорли	
1722204846	Ketmonchi	Кетмончи	
1722207	Muzrabot tumani (Markaz -Xalqobod shaharchasi)	Музрабадский район (Центр -гп Халкабад)	
1722207550	Muzrabot tumanining shaharchalari	Городские поселки Музрабадского района	
1722207551	Xalqobod	Халкабад	
1722207553	Baxt	Бахт	
1722207555	Baynalmilal	Байналмилал	
1722207557	Guliston	Гулистан	
1722207559	Iftixor	Ифтихор	
1722207561	Qozoyoqli	Казоекли	
1722207563	Oq oltin	Ак алтин	
1722207565	Taskent	Таскент	
1722207567	Ozod Vatan	Озод Ватан	
1722207569	Chegarachi	Чегарачи	
1722207800	Muzrabot tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Музpабадского района	
1722207811	Beshqo‘ton	Бешкутан	
1722207815	Boldir	Больдыр	
1722207822	Sarhad	Сархад	
1722207830	Qorakamar	Каракамар	
1722207833	Sharq yulduzi	Шарк юлдузи	
1722207844	Muzrabot	Музрабад	
1722207847	Navbahor	Навбахор	
1722207849	Obodon	Абадан	
1722207863	Sho‘rob	Шураб	
1722210	Denov tumani (Markaz -Denov sh.)	Денауский район (Центр -г. Денау)	
1722210500	Denov tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Денауского района	
1722210501	Denov	Денау	
1722210550	Denov tumanining shaharchalari	Городские поселки Денауского района	
1722210554	Do‘stlik	Дустлик	
1722210556	Yurchi	Юрчи	
1722210558	Qiziljar	Кизилжар	
1722210562	Xolchayon	Холчаен	
1722210564	Xitoyan	Китоян	
1722210566	Paxtakurash	Пахтакураш	
1722210568	Namozgoh	Намазгах	
1722210572	Jamatak	Джаматак	
1722210574	Yangi Hazorbog‘	Янги Хазарбаг	
1722210576	Yangibog‘	Янгибаг	
1722210578	Dahana	Дахана	
1722210582	Yangiobod	Янгиабад	
1722210800	Denov tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Денауского района	
1722210806	Anbarsoy	Анбарсай	
1722210823	Denov	Денау	
1722210830	Kenagas	Кенагас	
1722210834	Qiziljar	Кызылжаp	
1722210838	Farg‘ona	Фергана	
1722210840	Tortuvli	Тоpтувли	
1722210845	Pistamozor	Пистамазар	
1722210850	Sina	Сина	
1722210864	Xayrabot	Хайрабад	
1722210868	Hazarbog‘	Хазарбаг	
1722210870	Xolchayon	Халчиян	
1722210873	Yangibog‘	Янгибаг	
1722210875	Yangizamon	Янгизамон	
1722210879	Yurchi	Юрчи	
1722210881	Yangiobod	Янгиабад	
1722210883	Binokor	Бинокоp	
1722210885	Dahana	Дахана	
1722212	Jarqo‘rg‘on tumani (Markaz -Jarqo‘rg‘on sh.)	Джаркурганский район (Центр -г. Джаркурган)	
1722212500	Jarqo‘rg‘on tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Джаркурганского района	
1722212501	Jarqo‘rg‘on	Джаркурган	
1722212550	Jarqo‘rg‘on tumanining shaharchalari	Городские поселки Джаркурганского района	
1722212554	Kakaydi	Какайды	
1722212558	Minor	Минор	
1722212564	Qoraqursoq	Каракурсак	
1722212568	Markaziy Surxon	Марказий Сурхан	
1722212574	Kafrun	Кофрун	
1722212800	Jarqo‘rg‘on tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Джаркурганского района	
1722212811	Oqqo‘rg‘on	Аккурган	
1722212833	Jarqo‘rg‘on	Джаркурган	
1722212855	Dehqonobod	Дехканабад	
1722212866	Minor	Минор	
1722212877	Surxon	Сурхан	
1722212880	Chorjo‘y	Чаpджуй	
1722212889	Sharq Yulduzi	Шарк-Юлдузи	
1722214	Qumqo‘rg‘on tumani (Markaz -Qumqo‘rg‘on sh.)	Кумкурганский район (Центр -г. Кумкурган)	
1722214500	Qumqo‘rg‘on tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Кумкурганского района	
1722214501	Qumqo‘rg‘on	Кумкурган	
1722214550	Qumqo‘rg‘on tumanining shaharchalari	Городские поселки Кумкурганского района	
1722214570	Hurriyat	Хуppият	
1722214572	Elbayon	Элбаен	
1722214574	Elobod	Элобод	
1722214576	Azlarsoy	Азларсай	
1722214578	Bog‘ora	Богара	
1722214582	Oqsoy	Аксай	
1722214584	Jiydali	Джийдали	
1722214586	Navbahor	Навбахор	
1722214588	Qarsoqli	Карсакли	
1722214592	Yangiyer	Янгиер	
1722214594	Jaloir	Джалойир	
1722214800	Qumqo‘rg‘on tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Кумкурганского района	
1722214803	Oqqapchig‘ay	Аккапчигай	
1722214810	Jaloir Qo‘rg‘oni	Жалоир Кургони	
1722214815	Sheroziy	Шерозий	
1722214818	Oqjar	Акжаp	
1722214820	Qumqo‘rg‘on	Кумкурган	
1722214830	Yuqori Kakaydi	Юкары-Какайды	
1722214833	Ketmon	Кетман	
1722214836	Arslonboyli	Аpсланбайли	
1722215	Qiziriq tumani (Markaz -Sariq shaharchasi)	Кизирикский район (Центр -гп Сарик)	
1722215550	Qiziriq tumanining shaharchalari	Городские поселки Кизирикского района	
1722215551	Sariq	Сарик	
1722215553	Kunchiqish	Кунчикиш	
1722215556	Yangi hayot	Янги хает	
1722215559	Karmaki	Кармаки	
1722215563	Istara	Истара	
1722215800	Qiziriq tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Кизирикского района	
1722215805	Zarkamar	Заркамар	
1722215841	Olmazor	Олмазор	
1722215843	Bandixon	Бандихон	
1722215845	Qiziriq	Кизирик	
1722215847	Kirshak	Киршак	
1722215849	Chorvador	Чорвадор	
1722215860	Paxtakor	Пахтакор	
1722215865	Sharq Istara	Шарк Истара	
1722215867	Yangi yo‘l	Янгиюль	
1722215870	Mehnatobod	Мехнатабад	
1722217	Sariosiyo tumani (Markaz -Sariosiyo shaharchasi)	Сариасийский район (Центр -гп Сариасия)	
1722217500	Sariosiyo tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Сариасийского района	
1722217505	Sharg‘un	Шаргунь	
1722217550	Sariosiyo tumanining shaharchalari	Городские поселки Сариасийского района	
1722217551	Sariosiyo	Сариасия	
1722217554	Yangihayot	Янгихает	
1722217558	Tortuli	Тартули	
1722217564	Bo‘yropo‘sht	Буйрапушт	
1722217800	Sariosiyo tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Сариасийского района	
1722217812	Dashnobod	Дашнабад	
1722217826	Navro‘z	Навруз	
1722217828	Buyuk kelajak	Буюк келажак	
1722217832	Sangardak	Сангардак	
1722217835	Bog‘i iram	Боги ирам	
1722217846	So‘fiyon	Суфиян	
1722217851	Toqchiyon	Такчиян	
1722217862	O‘zbekiston	Узбекистан	
1722217880	Xufar	Хуфар	
1722220	Termiz tumani (Markaz -Uchqizil shaharchasi)	Термезский район (Центр -гп Учкизил)	
1722220550	Termiz tumanining shaharchalari	Городские поселки Термезского района	
1722220551	Uchqizil	Учкизил	
1722220553	Limonchi	Лимончи	
1722220555	Tajribakor	Тажрибакор	
1722220557	Namuna	Намуна	
1722220559	At-Termiziy	Ат-Термизий	
1722220561	Mustaqillik	Мустакиллик	
1722220563	Pattakesar	Паттакесар	
1722220565	Chegarachi	Чегарачи	
1722220567	Qizilboy	Кизилбай	
1722220800	Termiz tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Термезского района	
1722220844	Mehnatobod	Мехнатобод	
1722220855	Paxtaobod	Пахтаабад	
1722220870	Uchqizil	Учкизил	
1722220888	Yangiariq	Янгиарык	
1722220895	Kokildorota	Кокилдорота	
1722221	Uzun tumani (Markaz -Uzun shaharchasi)	Узунский район (Центр -гп Узун)	
1722221550	Uzun tumanining shaharchalari	Городские поселки Узунского района	
1722221551	Uzun	Узун	
1722221553	Chinor	Чинар	
1722221556	Ulanqul	Уланкул	
1722221559	Qarashiq	Карашик	
1722221563	Yangi kuch	Янги куч	
1722221566	Jonchekka	Джанчекка	
1722221569	Malandiyon	Маландиян	
1722221573	Mehnat	Мехнат	
1722221576	Yangi ro‘zg‘or	Янги рузгор	
1722221800	Uzun tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Узунского района	
1722221806	Bobotog‘	Бабатаг	
1722221816	Jonchekka	Джанчека	
1722221824	Fayzova	им. Файзова	
1722221856	Telpakchinor	Тельпакчинар	
1722221868	Uzun	Узун	
1722221875	Oq Ostona	Акастана	
1722221880	Xonjiza	Хондиза	
1722223	Sherobod tumani (Markaz -Sherobod sh.)	Шерабадский район (Центр -г. Шерабад)	
1722223500	Sherobod tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Шерабадского района	
1722223501	Sherobod	Шерабад	
1722223550	Sherobod tumanining shaharchalari	Городские поселки Шерабадского района	
1722223552	Zarabog‘	Зарабаг	
1722223554	Kilkon	Килкон	
1722223556	Navbog‘	Навбаг	
1722223558	Paxtaobod	Пахтаабад	
1722223562	Sariqamish	Сарикамиш	
1722223564	Cho‘yinchi	Чуйинчи	
1722223566	Yangiariq	Янги арик	
1722223800	Sherobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Шерабадского района	
1722223810	Oqqo‘rg‘on	Аккурган	
1722223822	Ko‘hitang	Кухитанг	
1722223833	Sariqamish	Саpикамиш	
1722223854	Seplon	Сеплан	
1722223856	Talloshqon	Талашкан	
1722223858	Rabatak	Рабатаг	
1722223865	Yangiturmush	Янгитурмуш	
1722223867	Bo‘ston	Бустансай	
1722223870	Chinobod	Чинабад	
1722226	Sho‘rchi tumani (Markaz -Sho‘rchi sh.)	Шурчинский район (Центр -г. Шурчи)	
1722226500	Sho‘rchi tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Шурчинского района	
1722226501	Sho‘rchi	Шурчи	
1722226550	Sho‘rchi tumanining shaharchalari	Городские поселки Шурчинского района	
1722226554	Elbayon	Элбаен	
1722226558	To‘la	Тула	
1722226562	Yalti	Ялти	
1722226564	Xushchekka	Хушчека	
1722226566	Qo‘shtegirmon	Куштегирмон	
1722226568	Kattasovur	Катта совур	
1722226572	Karvon	Карвон	
1722226574	G‘armaqo‘rg‘on	Гармакурган	
1722226576	Jarqishloq	Джаркишлок	
1722226578	Joyilma	Джайилма	
1722226800	Sho‘rchi tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Шурчинского района	
1722226816	Qo‘ldosh	Кулдош	
1722226820	Alpomish	Алпомиш	
1722226824	Baxtlitepa	Бахтлитепа	
1722226844	Savur	Совур	
1722226852	Elobod	Элабад	
1722226863	Sohibkor	Сахибкор	
1722226866	Dalvarzin	Дальверзин	
1722226869	Jaloir	Джалаир	
1722226872	Sho‘rchi	Шурчи	
1722226882	Yangibozor	Янгибазар	
1722400	Surxondaryo viloyatining viloyat ahamiyatiga ega shaharlari	Города областного подч. Сурхандарьинской области	
1722401	Termiz	Термез	
1724	Sirdaryo viloyati (Markaz -Guliston sh.)	Сырдарьинская область (Центр -г. Гулистан)	
1724200	Sirdaryo viloyatining tumanlari	Районы Сырдарьинской области	
1724206	Oqoltin tumani (Markaz -Sardoba shaharchasi)	Акалтынский район (Центр -гп Сардоба)	
1724206550	Oqoltin tumanining shaharchalari	Городские поселки Акалтынского района	
1724206551	Sardoba	Сардоба	
1724206552	Farg‘ona	Фергана	
1724206554	Andijon	Андижон	
1724206800	Oqoltin tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Акалтынского pайона	
1724206814	Bo‘ston	Бустан	
1724206824	Ahillik	Ахиллик	
1724206850	Shodlik	Шадлик	
1724212	Boyovut tumani (Markaz -Boyovut shaharchasi)	Баяутский район (Центр -гп Баяут)	
1724212550	Boyovut tumanining shaharchalari	Городские поселки Баяутского района	
1724212551	Boyovut	Баяут	
1724212552	Markaz	Марказ	
1724212553	Bekat	Бекат	
1724212554	Do‘stlik	Дустлик	
1724212800	Boyovut tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Баяутского района	
1724212811	Boyovut	Баяут	
1724212818	G‘allakor	Галлакор	
1724212830	Darvazakir	Дарбазакыр	
1724212834	Dehqonobod	Дехканабад	
1724212847	Olmazor	Алмазар	
1724212850	Mingchinor	Мингчинар	
1724212855	Buyuk yurt	Буюк юрт	
1724212861	Tabarruk	Табаррук	
1724212865	Madaniyat	Маданият	
1724212868	Do‘stlik	Дустлик	
1724212875	Laylakko‘l	Лайлакуль	
1724212880	Tinchlik	Тинчлик	
1724216	Sayxunobod tumani (Markaz -Sayxun shaharcha)	Сайхунабадский район (Центр -гп Сайхун)	
1724216550	Sayxunobod tumanining shaharchalari	Городские поселки Сайхунабадского района	
1724216551	Sayxun	Сайхун	
1724216553	Sohil	Сохил	
1724216555	Sho‘ro‘zak	Шурузак	
1724216557	Paxtakon	Пахтакон	
1724216800	Sayxunobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Сайхунабадского района	
1724216811	Ittifak	Иттифак	
1724216822	Guliston	Гулистан	
1724216827	Nurota	Нурата	
1724216830	O‘zbekiston	Узбекистон	
1724216833	Istiqlol	Истиклол	
1724216844	Sho‘ro‘zak	Шурузяк	
1724216855	Yangi hayot	Янгихаят	
1724220	Guliston tumani (Markaz -Dehqonobod shaharchasi)	Гулистанский район (Центр -гп Дехканабад)	
1724220550	Guliston tumanining shaharchalari	Городские поселки Гулистанского района	
1724220551	Dehqonobod	Дехканабад	
1724220552	Hulkar	Хулкар	
1724220553	Beshbuloq	Бешбулак	
1724220554	Ulug‘bek	Улугбек	
1724220556	Xalqako‘l	Халкакул	
1724220800	Guliston tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Гулистанского района	
1724220805	Oltintepa	Алтынтепа	
1724220816	Soyibobod	Саибобод	
1724220820	Xumo	Хумо	
1724220823	Kunchi	Кунчи	
1724220827	Beshbuloq	Бешбулак	
1724220835	Chortoq	Чоpток	
1724220846	Oltin O‘rda	Олтин Уpда	
1724220879	Zarbdor	Зарбдар	
1724220882	Soxilobod	Сахилабад	
1724226	Sardoba tumani (Markaz -Paxtaobod shaharchasi)	Сардобский район (Центр -гп Пахтаабад)	
1724226550	Sardoba tumanining shaharchalari	Городские поселки Сардобского района	
1724226551	Paxtaobod	Пахтаабад	
1724226800	Sardoba tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Сардобского района	
1724226811	Cho‘lquvar	Чулкуваp	
1724226822	Guliston	Гулистон	
1724226833	Yangiqishloq	Янгикишлак	
1724226844	Gulzor	Гульзар	
1724226855	Yangiobod	Янгиабад	
1724226865	Qo‘rg‘ontepa	Куpгантепа	
1724228	Mirzaobod tumani (Markaz -Navro‘z shaharchasi)	Мирзаабадский район (Центр -гп Навруз)	
1724228550	Mirzaobod tumanining shaharchalari	Городские поселки Мирзаабадского района	
1724228551	Navro‘z	Навруз	
1724228552	Oqoltin	Акалтин	
1724228800	Mirzaobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Мирзаабадского района	
1724228805	Bahoriston	Бахористан	
1724228818	Oqoltin	Акалтын	
1724228830	Mehnatobod	Мехнатабад	
1724228832	Mirzacho‘l	Мирзачуль	
1724228835	Navbahor	Навбахор	
1724228838	Toshkent	Ташкент	
1724228845	Birlashgan	Биpлашган	
1724228860	Nurafshon	Нуpафшан	
1724228869	Yo‘ldoshobod	Юлдашабад	
1724231	Sirdaryo tumani (Markaz -Sirdaryo sh.)	Сырдарьинский район (Центр -г. Сырдарья)	
1724231500	Sirdaryo tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Сырдарьинского района	
1724231501	Sirdaryo	Сыpдаpья	
1724231503	Baxt	Бахт	
1724231550	Sirdaryo tumanining shaharchalari	Городские поселки Сырдарьинского района	
1724231552	Quyosh	Куеш	
1724231553	Malik	Малек	
1724231554	Ziyokor	Зиекор	
1724231555	J.Mamanov	Дж.Маманов	
1724231800	Sirdaryo tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Сырдарьинского района	
1724231811	Xaqiqat	Хакикат	
1724231822	Turon	Туpон	
1724231827	Xalqobod	Халкабад	
1724231833	Malik	Малик	
1724231844	Oydin	Ойдин	
1724231848	Paxtazor	Пахтазор	
1724231855	Sirdaryo	Сырдарья	
1724231866	Cho‘lto‘qay	Чултукай	
1724231870	Sholikor	Шаликор	
1724235	Xovos tumani (Markaz -Xovos shaharchasi)	Хавасский район (Центр -гп Хавас)	
1724235550	Xovos tumanining shaharchalari	Городские поселки Хавасского района	
1724235551	Xovos	Хавас	
1724235553	Gulbahor	Гулбахор	
1724235800	Xovos tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Хавасского района	
1724235805	Binokor	Бинокор	
1724235808	Gulbahor	Гульбахор	
1724235813	Zafarobod	Зафарабад	
1724235817	Paxtakor	Пахтакор	
1724235820	Soxibkor	Сахибкор	
1724235821	Turkiston	Туpкистан	
1724235822	Farxod	Фархад	
1724235835	Xovotog‘	Хаватаг	
1724235837	Xusnobod	Хуснабад	
1724235839	Chamanzor	Чаманзар	
1724235843	Qahramon	Кахрамон	
1724400	Sirdaryo viloyatining viloyat ahamiyatiga ega shaharlari	Города областного подчинения Сырдарьинской области	
1724401	Guliston	Гулистан	
1724401800	Guliston shahar hokimiyatiga qarashli qishloq fuqarolar yig‘inlari	Сельские сходы гр-н, подч. Гулистанскому горхок-ту	
1724401807	Ulug‘obod	Улугабад	
1724401810	Do‘stlik	Дустлик	
1724401815	Bahor	Бахор	
1724410	Shirin	Шиpин	
1724413	Yangiyer	Янгиеp	
1726	Toshkent shahri	город Ташкент	
1726260	Toshkent shahrining tumanlari	Районы города Ташкента	
1726262	Uchtepa tumani	Учтепинский район	
1726264	Bektemir tumani	Бектемирский район	
1726266	Yunusobod tumani	Юнусабадский район	
1726269	Mirzo Ulug‘bek tumani	Мирзо-Улугбекский район	
1726269550	Mirzo Ulug‘bek tumani hokimiyatiga qarashli shaharlar	Городские поселки,подч. хок-ту М.Улугбекского р-на	
1726269558	Ulug‘bek	Улугбек	
1726273	Mirobod tumani	Мирабадский район	
1726277	Shayxontoxur tumani	Шайхантахурский район	
1726280	Olmazor tumani	Алмазарский район	
1726283	Sirg‘ali tumani	Сергелийский район	
1726287	Yakkasaroy tumani	Яккасарайский район	
1726290	Yashnobod tumani	Яшнободский район	
1726292	Yangihayot tumani	Янгихаётский район	
1726294	Chilonzor tumani	Чиланзарский район	
1727	Toshkent viloyati (Markaz -Nurafshon sh.)	Ташкентская область (Центр -г. Нурафшон)	
1727200	Toshkent viloyatining tumanlari	Районы Ташкентской области	
1727206	Oqqo‘rg‘on tumani (Markaz -Oqqo‘rg‘on sh.)	Аккурганский район (Центр -г. Аккурган)	
1727206500	Oqqo‘rg‘on tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Аккурганского района	
1727206501	Oqqo‘rg‘on	Аккурган	
1727206550	Oqqo‘rg‘on tumanining shaharchalari	Городские поселки Аккуpганского pайона	
1727206554	Olimkent	Алимкент	
1727206558	Hamzaobod	Хамзаабад	
1727206800	Oqqo‘rg‘on tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Аккурганского района	
1727206804	Oytamg‘ali	Айтамгали	
1727206806	Oqqo‘rg‘on	Аккурган	
1727206808	Achchi	Аччи	
1727206820	Do‘stlik	Дустлик	
1727206822	Zarbdor	Зарбдар	
1727206824	Shoxruxiya	Шохрухия	
1727206838	Erkinlik	Эpкинлик	
1727206846	Zafar	Зафар	
1727206854	Toshto‘g‘on	Таштуган	
1727206865	Eltamg‘ali	Элтамгалы	
1727212	Ohangaron tumani (Markaz -Ohangaron sh.)	Ахангаранский район (Центр -г. Ахангаран)	
1727212550	Ohangaron tumanining shaharchalari	Городские поселки Ахангаранского района	
1727212552	Yon-ariq	Ен-арик	
1727212554	Qora Xitoy	Каракитай	
1727212556	Telov	Телов	
1727212558	Eyvalek	Эйвалек	
1727212800	Ohangaron tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Ахангаранского района	
1727212811	Uvaq	Увак	
1727212814	Birlik	Бирлик	
1727212820	Do‘stlik	Дустлик	
1727212822	Qurama	Курама	
1727212833	Qora xitoy	Карахтай	
1727212846	Ozodlik	Озодлик	
1727212854	Susam	Сусам	
1727212865	Telov	Телав	
1727220	Bekobod tumani (Markaz -Zafar shaharchasi)	Бекабадский район (Центр -гп Зафар)	
1727220550	Bekobod tumanining shaharchalari	Городские поселки Бекабадского района	
1727220551	Zafar	Зафар	
1727220553	Bobur	Бобур	
1727220557	Ko‘rkam	Куркам	
1727220559	Xos	Хос	
1727220561	Gulzor	Гулзор	
1727220800	Bekobod tumanining qishloq fuqarolar yig‘inlari	Сельские сходы граждан Бекабадского района	
1727220804	Mo‘yinqum	Муйинкум	
1727220808	Bahoriston	Бахористан	
1727220811	Bekobod	Бекабад	
1727220822	Dalvarzin	Дальверзин	
1727220825	Guliston	Гулистан	
1727220827	Madaniyat	Маданият	
1727220835	Jumabozor	Джумабазар	
1727220846	Qiyot	Кият	
1727220857	Mehnatobod	Мехнатабад	
1727220868	Yangiqo‘rg‘on	Янгикургон	
1727220879	Chanoq	Чанак	
1727220890	Yangi hayot	Янгихаят	
1727224	Bo‘stonliq tumani (Markaz -G‘azalkent sh.)	Бостанлыкский район (Центр -г. Газалкент)	
1727224500	Bo‘stonliq tumanining tuman ahamiyatiga ega shaharlari	Города районного подчинения Бостанлыкского района	
1727224501	G‘azalkent	Газалкент	
1727224550	Bo‘stonliq tumanining shaharchalari	Городские поселки Бостанлыкского района	
1727224554	Iskandar	Искандар	
